electricity_facility [W],gas_facility [W]
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11973.40363,0
14000.42659,0
11632.17704,0
11255.347,0
11498.84146,0
11184.22181,0
10908.93122,0
10697.64864,0
13875.14258,0
13879.58395,0
13888.81068,0
13914.52058,0
13946.46187,0
13975.96059,0
14026.71,0
14096.01771,0
14211.61809,0
14329.2748,0
14403.17005,0
14448.51554,0
14458.11697,0
14467.0115,0
14503.33587,0
14548.68119,0
14113.37611,0
14045.03056,0
13909.83226,0
13742.93084,0
13918.57882,0
13736.42032,0
13615.85856,0
13530.91331,0
13631.79419,0
13747.86822,0
13873.39868,0
14022.48861,0
14073.20946,0
14129.55012,0
14208.73359,0
14288.43859,0
14444.42231,0
14619.91117,0
14721.9445,0
14788.17927,0
12195.5223,0
12051.87085,0
11882.78913,0
11680.67472,0
10461.08341,0
10134.30356,0
9854.330463,0
9654.354437,0
9500.734585,0
9339.350066,0
9174.230417,0
9015.093618,0
8610.561817,0
8521.513063,0
8452.216671,0
8381.193445,0
8313.947457,0
8247.197567,0
8182.015541,0
8118.247084,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
13606.87661,0
9942.150852,0
9236.901737,0
8763.96521,0
9267.577869,0
9173.134317,0
9066.147141,0
8926.293581,0
11805.4663,0
11812.00758,0
11821.29111,0
11833.92494,0
11816.17885,0
11799.42856,0
11787.48042,0
11777.79694,0
11648.29549,0
11515.16274,0
11380.10589,0
13598.4999,0
13585.72687,0
13579.95681,0
13578.28562,0
13579.03448,0
13388.40742,0
11649.49531,0
11640.83063,0
11597.96965,0
11674.23737,0
11538.64309,0
13671.31366,0
13575.52151,0
13354.9833,0
13129.86736,0
12897.95507,0
12658.16794,0
12574.57031,0
12483.61563,0
12391.33707,0
12286.51562,0
12305.31116,0
12324.39962,0
12339.91685,0
12350.76864,0
10318.22832,0
10486.52075,0
10642.58319,0
10803.88875,0
9966.98605,0
9966.98701,0
9966.98701,0
9966.98701,0
9933.972457,0
9958.217035,0
10092.65902,0
10218.23147,0
9935.763466,0
9954.337951,0
9942.894311,0
9918.987078,0
10024.62825,0
10120.02558,0
10208.03425,0
10290.86651,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10825.64185,0
8284.052134,0
8533.386647,0
8814.443039,0
9743.27564,0
9876.499019,0
10105.27963,0
10291.32721,0
12628.22505,0
12502.04672,0
12318.42126,0
12284.74805,0
12389.92355,0
12503.15366,0
12621.33075,0
12733.9167,0
12982.74988,0
13206.89488,0
13455.6757,0
13756.27138,0
13869.1067,0
13972.88898,0
14067.46271,0
14156.52881,0
13997.24069,0
14080.27709,0
14155.65944,0
14225.4318,0
12379.19661,0
12405.32964,0
12359.0491,0
12261.1977,0
12162.44609,0
12110.00456,0
12086.29446,0
12074.80945,0
12075.76775,0
12096.68155,0
12115.93538,0
12143.28075,0
12160.98085,0
12169.51163,0
12154.47738,0
12126.76459,0
9829.055485,0
9721.840319,0
9606.843442,0
12159.81923,0
11267.30234,0
11223.46363,0
11178.28471,0
11131.57891,0
10953.25702,0
10803.46814,0
10675.59678,0
10550.43943,0
10321.10247,0
10424.43843,0
10679.28638,0
8902.77824,0
9075.693321,0
9090.907805,0
9016.834312,0
8972.07824,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10503.81653,0
7980.602887,0
8185.849476,0
8393.223656,0
9312.318257,0
9399.811075,0
9524.764051,0
9620.160367,0
12475.67887,0
12768.61531,0
13058.05294,0
13327.75072,0
13395.07835,0
13450.15315,0
13518.77081,0
13693.19256,0
13768.71381,0
13829.576,0
13884.65757,0
13935.7751,0
13997.43153,0
14056.30156,0
14110.24426,0
14162.00215,0
14067.60398,0
14215.23056,0
12168.34687,0
12202.36576,0
12381.55825,0
12269.96899,0
12199.60667,0
12181.36586,0
12160.48868,0
12141.42211,0
12129.9675,0
12143.26145,0
12043.27373,0
11942.28795,0
11846.51359,0
14338.00517,0
14633.70577,0
12193.49888,0
12728.09324,0
13004.43889,0
10363.39106,0
10155.35692,0
10031.96341,0
9938.208699,0
8976.095406,0
11375.37284,0
11316.0492,0
11256.6725,0
11075.36268,0
10873.45221,0
10646.14995,0
10390.74502,0
9915.452074,0
9847.389519,0
9781.986225,0
9700.662857,0
9842.418091,0
9983.256547,0
10113.70373,0
10255.39219,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9630.697588,0
7677.857282,0
7932.440169,0
8305.177056,0
9101.675404,0
9364.821218,0
9626.561895,0
9882.513523,0
12883.03484,0
13105.34865,0
13337.27118,0
13576.44385,0
13730.35984,0
14004.3254,0
14232.57972,0
14416.18436,0
14534.51925,0
14618.44457,0
12667.40577,0
12635.66282,0
12446.03535,0
12254.65092,0
12101.92153,0
11988.239,0
11687.18717,0
11624.7809,0
11577.25128,0
11530.51903,0
11774.30456,0
11793.50728,0
11828.95458,0
11869.81063,0
11856.23043,0
11844.29931,0
11841.07093,0
11846.73879,0
11905.9299,0
11968.14051,0
12028.10233,0
12103.55202,0
12141.77306,0
12176.9712,0
12203.62862,0
12223.34343,0
9938.586697,0
9899.493888,0
9844.717016,0
9785.893526,0
8820.884656,0
8723.833067,0
8629.363795,0
10821.38797,0
10651.55102,0
10466.73724,0
10261.71456,0
10034.20554,0
9385.322203,0
9000.09273,0
8668.220071,0
8491.405646,0
8527.594377,0
8555.383168,0
8614.008999,0
8723.00696,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
7934.64635,0
6605.612244,0
6804.691819,0
6994.838904,0
7457.067837,0
7857.848005,0
8073.575627,0
8265.029297,0
9035.667311,0
9028.409915,0
9053.809525,0
9196.570202,0
9543.716159,0
9984.896454,0
10402.56786,0
10793.41179,0
10901.98737,0
11012.65094,0
11097.12388,0
11165.97762,0
9359.062528,0
9293.835505,0
9177.72339,0
9087.066642,0
8226.351695,0
8174.100027,0
8155.124142,0
8135.690945,0
8113.449828,0
8098.953701,0
8090.032608,0
8085.631234,0
8037.111989,0
7996.747722,0
7965.967348,0
7943.2549,0
7954.272103,0
7959.394272,0
7953.401825,0
7936.177849,0
7887.735669,0
7841.616079,0
7797.397841,0
7756.040223,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11542.69883,0
8998.723251,0
8732.191154,0
8585.148006,0
9314.992828,0
9402.006912,0
9482.726158,0
9557.29972,0
12613.75071,0
12709.88229,0
12802.15307,0
12899.28138,0
13131.83046,0
13371.9481,0
13607.62706,0
12252.8724,0
12378.3513,0
12324.80938,0
12332.99432,0
12368.30364,0
12399.93602,0
12403.52994,0
12406.6179,0
12420.75473,0
12163.99299,0
12203.48333,0
12233.00935,0
12259.66463,0
12513.32885,0
12511.36778,0
12491.84224,0
12464.19231,0
12431.75573,0
12393.10626,0
12355.83353,0
12320.98894,0
12349.78281,0
12388.29285,0
12433.72789,0
12480.22678,0
12255.74365,0
12021.77512,0
11781.76775,0
11541.39442,0
11261.07038,0
10469.79845,0
9689.63384,0
9318.316007,0
8626.723332,0
8768.121552,0
8926.369599,0
9280.587255,0
9278.636544,0
9276.691156,0
9310.626092,0
9354.426843,0
9209.810778,0
9376.236794,0
9594.174017,0
9862.789024,0
9945.38859,0
10045.91244,0
10141.2308,0
10230.43963,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9538.317243,0
7550.267216,0
7777.567549,0
8128.398541,0
8916.792135,0
9136.329278,0
9405.272623,0
9819.480717,0
12759.50399,0
13017.12793,0
13270.64364,0
13529.51443,0
13721.09433,0
12034.17362,0
12106.09316,0
12046.86449,0
12002.25915,0
12014.61599,0
12047.45074,0
12093.56572,0
12087.76871,0
12088.3408,0
12101.9316,0
12127.59705,0
11900.39567,0
11932.14257,0
11949.77291,0
11965.63028,0
12186.08181,0
12172.20408,0
12175.2014,0
12182.74671,0
12227.36339,0
12271.9157,0
12321.60527,0
12400.10897,0
12481.12095,0
12560.99541,0
12643.42743,0
12737.58092,0
12773.72469,0
12793.59177,0
12788.39651,0
12766.21149,0
10445.27015,0
10382.04194,0
10313.05064,0
10242.2679,0
9311.396013,0
9215.822582,0
9116.374355,0
9025.359096,0
8926.782575,0
8818.881866,0
8708.15783,0
8592.869663,0
8175.486408,0
8074.0935,0
7991.107276,0
7907.738624,0
7930.202746,0
7957.967592,0
8032.479479,0
8119.343921,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
12470.3526,0
9743.156346,0
9845.284218,0
9942.033322,0
8729.796217,0
8679.095624,0
8564.887518,0
8499.464819,0
11490.11439,0
11605.48435,0
11711.60202,0
11828.61059,0
11893.35111,0
11954.80875,0
12012.86144,0
12071.63953,0
12168.16287,0
12259.96213,0
12343.42641,0
12425.46431,0
12448.80061,0
12470.87248,0
12495.26796,0
12523.05401,0
12306.64057,0
12350.67259,0
12376.40273,0
12397.94844,0
12701.04756,0
12751.77279,0
12822.393,0
12902.50416,0
12910.82207,0
12930.21768,0
12945.1367,0
12994.42733,0
13049.51167,0
13086.72675,0
13113.19745,0
13124.36902,0
12922.26412,0
12719.00356,0
12535.62833,0
12354.15892,0
10127.29856,0
10033.20688,0
9954.669291,0
9877.859246,0
8913.050302,0
8784.559778,0
8668.413622,0
8562.942208,0
8477.802065,0
8397.960068,0
8320.493874,0
8243.741918,0
7893.223292,0
7867.932216,0
7846.86899,0
7845.253,0
7895.251445,0
7960.858421,0
8051.066996,0
8133.498371,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10715.83925,0
8702.706681,0
8929.304011,0
9148.841323,0
10055.06575,0
10321.04658,0
10564.93589,0
8757.502535,0
11797.19034,0
11838.23098,0
11883.65552,0
11941.24394,0
11987.33543,0
12062.84655,0
12142.28381,0
12209.30778,0
12233.65161,0
12252.46069,0
12277.65885,0
12309.53399,0
12336.58347,0
12365.02603,0
12399.66438,0
12437.92053,0
12233.19351,0
12281.66829,0
12318.20165,0
12352.21154,0
12588.36644,0
12606.06415,0
12626.98239,0
12657.56013,0
12643.54786,0
12629.71642,0
12615.73113,0
12613.70482,0
12527.53177,0
12434.3156,0
12336.76857,0
12235.49092,0
12190.86375,0
12145.16093,0
12105.84557,0
12074.02427,0
9916.72132,0
9919.573105,0
9910.479541,0
9911.123038,0
9015.976326,0
8947.262657,0
8876.56563,0
8809.624021,0
8712.522425,0
8600.012718,0
8485.528177,0
8367.888394,0
7977.581334,0
7899.669986,0
7836.919364,0
7839.86125,0
7828.328848,0
7837.15232,0
7883.501545,0
7954.999381,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11619.76425,0
8971.305054,0
9152.765235,0
9326.385406,0
10363.77486,0
8781.640364,0
8764.831476,0
8697.864157,0
11626.82619,0
11693.48614,0
11773.86505,0
11840.40358,0
11919.48657,0
12005.40198,0
12089.84799,0
12172.3087,0
12213.59796,0
12250.30575,0
12294.14924,0
12347.95929,0
12394.79677,0
12443.91284,0
12491.47128,0
12535.01978,0
12304.59893,0
12326.40194,0
12330.99441,0
12335.12379,0
12599.94343,0
12631.6146,0
12672.32159,0
12720.88243,0
12737.58434,0
12753.22914,0
12784.11154,0
12831.14011,0
12895.31204,0
12979.1542,0
13079.89415,0
13166.6788,0
13235.36694,0
13285.40926,0
13320.84358,0
13346.88111,0
10942.72858,0
10863.51426,0
10745.27026,0
10643.41996,0
9649.93929,0
9578.484436,0
9496.854439,0
9413.988985,0
9308.161296,0
9194.709888,0
9077.616636,0
8954.389148,0
8528.951408,0
8419.456889,0
8328.83692,0
8235.75645,0
8196.707806,0
8198.142538,0
8188.257782,0
8184.380228,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
14080.39517,0
9470.330816,0
8513.082772,0
8321.199572,0
8195.149477,0
8074.247744,0
8012.902124,0
7985.911628,0
8859.464279,0
8906.575301,0
8946.188124,0
9003.694862,0
9071.109771,0
9142.334056,0
9206.235067,0
9260.082405,0
9284.077155,0
9298.757849,0
9315.01974,0
9342.492281,0
9374.066569,0
9403.722094,0
9433.536552,0
9463.468968,0
8689.871087,0
8703.269342,0
8713.612138,0
8727.103005,0
8718.949206,0
8713.170403,0
8707.95329,0
8703.725572,0
8702.190315,0
8704.896881,0
8713.015066,0
8727.128352,0
8747.459598,0
8772.868071,0
8800.92471,0
8829.419765,0
8801.327043,0
8762.340877,0
8721.10252,0
8675.874744,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10865.78862,0
10310.14922,0
9564.358294,0
8774.245724,0
9568.950804,0
9837.206686,0
10131.12494,0
10408.35118,0
14187.6995,0
14561.50382,0
14894.40989,0
15251.92299,0
15577.9505,0
15869.0403,0
16128.00084,0
16372.04142,0
16574.07008,0
14641.99864,0
14651.69964,0
14423.71555,0
14118.91771,0
13886.64081,0
13716.55586,0
13614.29426,0
13146.99092,0
13094.56401,0
13051.88799,0
13036.25779,0
13368.89618,0
13345.47359,0
13340.85258,0
13347.50242,0
13355.74059,0
13370.00984,0
13393.71325,0
13434.26804,0
13502.44048,0
13576.82538,0
13617.15544,0
13637.02512,0
13627.31158,0
13605.68797,0
13533.49476,0
13444.29835,0
10870.36978,0
10752.19957,0
10578.21732,0
10393.89205,0
9356.57323,0
9234.063008,0
9157.035843,0
9072.529077,0
8975.240189,0
8885.676653,0
8799.130108,0
8716.165455,0
8333.250025,0
8262.120613,0
8204.192498,0
8143.093916,0
8082.584772,0
8022.837376,0
7964.547649,0
7907.455461,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10930.34451,0
8163.480605,0
8105.7555,0
8094.166917,0
8843.73944,0
9114.652915,0
9421.780597,0
9714.243179,0
12933.0824,0
13188.41959,0
13452.30489,0
13714.00918,0
12032.52288,0
12096.50459,0
12041.37985,0
12054.29886,0
12065.23702,0
12063.73064,0
12066.03675,0
12083.69886,0
12099.97713,0
12121.51796,0
12146.13864,0
12174.19063,0
11950.36373,0
11985.12262,0
12005.67688,0
12025.32539,0
12285.60778,0
12284.45173,0
12300.26194,0
12327.11826,0
12350.62115,0
12377.4283,0
12426.32204,0
12473.60314,0
12551.99786,0
12606.52441,0
12644.44235,0
12663.65702,0
12642.20937,0
12609.60929,0
12580.18228,0
12558.17652,0
10246.61777,0
10183.84549,0
10086.69934,0
10011.81197,0
9105.342625,0
9050.265619,0
8993.702228,0
8941.609289,0
8860.484794,0
8775.127473,0
8692.254041,0
8606.654631,0
8225.077078,0
8153.016196,0
8081.121357,0
8013.177004,0
7945.246544,0
7879.019712,0
7814.156845,0
7750.761495,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10630.57034,0
7998.891864,0
7931.698292,0
7880.085008,0
8664.340361,0
8821.25541,0
9068.315048,0
9411.553207,0
12751.40545,0
13085.21307,0
13396.79061,0
13705.89353,0
12222.42484,0
12296.20641,0
12225.05398,0
12244.28933,0
12224.8742,0
12238.22216,0
12220.36814,0
12202.49746,0
12184.76671,0
12180.24348,0
12177.77412,0
12185.32831,0
11951.53864,0
11976.44695,0
11989.58458,0
12003.72958,0
12265.13553,0
12276.29967,0
12305.1739,0
12339.73788,0
12372.69747,0
12415.13129,0
12458.54366,0
12505.75721,0
12578.7309,0
12667.07525,0
12762.99453,0
12875.24186,0
12908.07293,0
12925.36662,0
12916.47074,0
12885.23065,0
10498.04487,0
10410.6915,0
10306.00657,0
10185.60315,0
9209.102958,0
9126.680419,0
9041.415431,0
8980.130117,0
8905.069746,0
8815.979713,0
8728.036941,0
8636.701785,0
8250.648814,0
8178.60897,0
8107.213842,0
8040.946251,0
7977.105015,0
7915.786685,0
7860.350353,0
7818.884182,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11045.82932,0
8267.556156,0
8262.151321,0
8262.152964,0
9196.89247,0
9517.635121,0
9816.92998,0
10097.17886,0
13343.09323,0
13631.79134,0
12068.47471,0
12111.24626,0
12061.46494,0
12092.97608,0
12130.13216,0
12161.71133,0
12165.06672,0
12172.5929,0
12192.46221,0
12219.96217,0
12256.85859,0
12295.41261,0
12336.58113,0
12381.26562,0
12167.83181,0
12212.97061,0
12242.01095,0
12268.73613,0
12534.4402,0
12549.65181,0
12574.81074,0
12609.87423,0
12637.80452,0
12665.60857,0
12701.63625,0
12749.6281,0
12802.07108,0
12904.92665,0
12977.98043,0
13036.31203,0
13032.36106,0
13015.12687,0
12970.46212,0
12887.0831,0
10503.64332,0
10417.66997,0
10341.37706,0
10273.12044,0
9372.458186,0
9303.007347,0
9229.647843,0
9158.610024,0
9087.680791,0
9009.285764,0
8932.291498,0
8855.613325,0
8485.522197,0
8424.292392,0
8363.869119,0
8307.76355,0
8251.721529,0
8197.482319,0
8144.57362,0
8116.950164,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
